name,data_type,bit_length
REFS_NADIR_VECTOR_BODY2,uint,16
REFS_NADIR_VECTOR_BODY3,uint,16
REFS_GD_VECTOR_BODY1,uint,16
REFS_GD_VECTOR_BODY2,uint,16
REFS_GD_VECTOR_BODY3,uint,16
REFS_MODELED_SUN_VECTOR_BODY1,uint,16
REFS_MODELED_SUN_VECTOR_BODY2,uint,16
REFS_MODELED_SUN_VECTOR_BODY3,uint,16
REFS_MOON_VECTOR_BODY1,uint,16
REFS_MOON_VECTOR_BODY2,uint,16
REFS_MOON_VECTOR_BODY3,uint,16
REFS_MAG_MODEL_VECTOR_ECI1,uint,16
REFS_MAG_MODEL_VECTOR_ECI2,uint,16
REFS_MAG_MODEL_VECTOR_ECI3,uint,16
REFS_MAG_MODEL_VECTOR_BODY1,uint,16
REFS_MAG_MODEL_VECTOR_BODY2,uint,16
REFS_MAG_MODEL_VECTOR_BODY3,uint,16
REFS_SUN_POSITION_WRT_ECI1,uint,32
REFS_SUN_POSITION_WRT_ECI2,uint,32
REFS_SUN_POSITION_WRT_ECI3,uint,32
REFS_MOON_POSITION_WRT_ECI1,uint,32
REFS_MOON_POSITION_WRT_ECI2,uint,32
REFS_MOON_POSITION_WRT_ECI3,uint,32
REFS_LATITUDE,uint,16
REFS_LONGITUDE,uint,16
REFS_ALTITUDE,uint,32
REFS_BETA_ANGLE,uint,16
REFS_ORBIT_METHOD,uint,8
REFS_REFS_VALID,uint,8
REFS_ESM_VALID,uint,8
REFS_RUN_LOW_RATE_TASK,uint,8
REFS_AUTO_GPS_USAGE,uint,8
REFS_SUN_ECLIPSE_EARTH_PENUMBRA_FLAG,uint,8
REFS_SUN_ECLIPSE_EARTH_UMBRA_FLAG,uint,8
REFS_SUN_ECLIPSE_MOON_PENUMBRA_FLAG,uint,8
REFS_SUN_ECLIPSE_MOON_UMBRA_FLAG,uint,8
ATT_DET_Q_BODY_WRT_ECI1,int,32
ATT_DET_Q_BODY_WRT_ECI2,int,32
ATT_DET_Q_BODY_WRT_ECI3,int,32
ATT_DET_Q_BODY_WRT_ECI4,int,32
ATT_DET_RESIDUAL1,uint,32
ATT_DET_RESIDUAL2,uint,32
ATT_DET_RESIDUAL3,uint,32
ATT_DET_BODY_RATE1,uint,32
ATT_DET_BODY_RATE2,uint,32
ATT_DET_BODY_RATE3,uint,32
ATT_DET_GYRO_BIAS_EST1,uint,16
ATT_DET_GYRO_BIAS_EST2,uint,16
ATT_DET_GYRO_BIAS_EST3,uint,16
ATT_DET_ATTITUDE_ALG,uint,8
ATT_DET_GOOD_ATT_RATE_TIMER,uint,32
ATT_DET_BAD_ATT_TIMER,uint,32
ATT_DET_BAD_RATE_TIMER,uint,32
ATT_DET_REINIT_COUNT,uint,32
ATT_DET_TRACKER_USED,uint,8
ATT_DET_TRACKER_PREFERENCE,uint,8
ATT_DET_TRACKER_SOL_MIXED,uint,1
ATT_DET_SPARE_BIT,uint,1
ATT_DET_TRACKER2DATA_VALID,uint,1
ATT_DET_TRACKER1DATA_VALID,uint,1
ATT_DET_IMU_DATA_VALID,uint,1
ATT_DET_MEAS_RATE_VALID,uint,1
ATT_DET_MEAS_ATT_VALID,uint,1
ATT_DET_ATTITUDE_VALID,uint,1
ATT_CMD_CMD_Q_BODY_WRT_ECI1,uint,32
ATT_CMD_CMD_Q_BODY_WRT_ECI2,uint,32
ATT_CMD_CMD_Q_BODY_WRT_ECI3,uint,32
ATT_CMD_CMD_Q_BODY_WRT_ECI4,uint,32
ATT_CMD_PRI_REF_DIR,uint,8
ATT_CMD_SEC_REF_DIR,uint,8
ATT_CMD_CMD_TARGET1,uint,32
ATT_CMD_CMD_TARGET2,uint,32
ATT_CMD_CMD_TARGET3,uint,32
ATT_CMD_PRI_CMD_VEC_BODY1,uint,16
ATT_CMD_PRI_CMD_VEC_BODY2,uint,16
ATT_CMD_PRI_CMD_VEC_BODY3,uint,16
ATT_CMD_SEC_CMD_VEC_BODY1,uint,16
ATT_CMD_SEC_CMD_VEC_BODY2,uint,16
ATT_CMD_SEC_CMD_VEC_BODY3,uint,16
ATT_CMD_Q_TARGET_WRT_REF1,uint,16
ATT_CMD_Q_TARGET_WRT_REF2,uint,16
ATT_CMD_Q_TARGET_WRT_REF3,uint,16
ATT_CMD_Q_TARGET_WRT_REF4,uint,16
ATT_CMD_CMD_BODY_RATE1,uint,32
ATT_CMD_CMD_BODY_RATE2,uint,32
ATT_CMD_CMD_BODY_RATE3,uint,32
ATT_CMD_CMD_BODY_ACCEL1,uint,32
ATT_CMD_CMD_BODY_ACCEL2,uint,32
ATT_CMD_CMD_BODY_ACCEL3,uint,32
ATT_CMD_COMMANDED_SUN1,uint,16
ATT_CMD_COMMANDED_SUN2,uint,16
ATT_CMD_COMMANDED_SUN3,uint,16
ATT_CMD_HR_CYCLE_SAFE_MODE,uint,32
ATT_CMD_ROTISSERIE_RATE,uint,16
ATT_CMD_SPARE3,uint,1
ATT_CMD_SUN_POINT_REASON,uint,3
ATT_CMD_RECOMMEND_SUN_POINT,uint,1
ATT_CMD_SPARE2,uint,1
ATT_CMD_SPARE1,uint,1
ATT_CMD_ADCS_MODE,uint,1
RW_DRIVE_THETA_ERR1,uint,16
RW_DRIVE_THETA_ERR2,uint,16
RW_DRIVE_THETA_ERR3,uint,16
RW_DRIVE_THETA_ERR4,uint,16
RW_DRIVE_DRAG_EST1,uint,16
RW_DRIVE_DRAG_EST2,uint,16
RW_DRIVE_DRAG_EST3,uint,16
RW_DRIVE_DRAG_EST4,uint,16
RW_DRIVE_OBS_ANGLE_RESIDUAL1,uint,16
RW_DRIVE_OBS_ANGLE_RESIDUAL2,uint,16
RW_DRIVE_OBS_ANGLE_RESIDUAL3,uint,16
RW_DRIVE_OBS_ANGLE_RESIDUAL4,uint,16
RW_DRIVE_FILTERED_SPEED_RPM1,uint,16
RW_DRIVE_FILTERED_SPEED_RPM2,uint,16
RW_DRIVE_FILTERED_SPEED_RPM3,uint,16
RW_DRIVE_FILTERED_SPEED_RPM4,uint,16
RW_DRIVE_SPEED_CMD_RPM1,uint,16
RW_DRIVE_SPEED_CMD_RPM2,uint,16
RW_DRIVE_SPEED_CMD_RPM3,uint,16
RW_DRIVE_SPEED_CMD_RPM4,uint,16
RW_DRIVE_TORQUE_COMMAND1,uint,32
RW_DRIVE_TORQUE_COMMAND2,uint,32
RW_DRIVE_TORQUE_COMMAND3,uint,32
RW_DRIVE_TORQUE_COMMAND4,uint,32
RW_DRIVE_MEAS_WHEEL_CURRENT1,uint,16
RW_DRIVE_MEAS_WHEEL_CURRENT2,uint,16
RW_DRIVE_MEAS_WHEEL_CURRENT3,uint,16
RW_DRIVE_MEAS_WHEEL_CURRENT4,uint,16
RW_DRIVE_RW_TIME,uint,32
RW_DRIVE_PWM_COUNTS1,uint,32
RW_DRIVE_PWM_COUNTS2,uint,32
RW_DRIVE_PWM_COUNTS3,uint,32
RW_DRIVE_PWM_COUNTS4,uint,32
RW_DRIVE_PWM_CMD_CT1,uint,32
RW_DRIVE_PWM_CMD_CT2,uint,32
RW_DRIVE_PWM_CMD_CT3,uint,32
RW_DRIVE_PWM_CMD_CT4,uint,32
RW_DRIVE_MOTOR_TACH_COUNTS1,uint,16
RW_DRIVE_MOTOR_TACH_COUNTS2,uint,16
RW_DRIVE_MOTOR_TACH_COUNTS3,uint,16
RW_DRIVE_MOTOR_TACH_COUNTS4,uint,16
RW_DRIVE_SENSOR_CAL_TIMER1,uint,16
RW_DRIVE_SENSOR_CAL_TIMER2,uint,16
RW_DRIVE_SENSOR_CAL_TIMER3,uint,16
RW_DRIVE_SENSOR_CAL_TIMER4,uint,16
RW_DRIVE_OPERATING_MODE1,uint,8
RW_DRIVE_OPERATING_MODE2,uint,8
RW_DRIVE_OPERATING_MODE3,uint,8
RW_DRIVE_OPERATING_MODE4,uint,8
RW_DRIVE_CONTROL_MODE1,uint,8
RW_DRIVE_CONTROL_MODE2,uint,8
RW_DRIVE_CONTROL_MODE3,uint,8
RW_DRIVE_CONTROL_MODE4,uint,8
RW_DRIVE_MOTOR_FAULT1,uint,8
RW_DRIVE_MOTOR_FAULT2,uint,8
RW_DRIVE_MOTOR_FAULT3,uint,8
RW_DRIVE_MOTOR_FAULT4,uint,8
RW_DRIVE_MOTOR_HALL_STATE1,uint,8
RW_DRIVE_MOTOR_HALL_STATE2,uint,8
RW_DRIVE_MOTOR_HALL_STATE3,uint,8
RW_DRIVE_MOTOR_HALL_STATE4,uint,8
RW_DRIVE_PWM_ENABLE1,uint,8
RW_DRIVE_PWM_ENABLE2,uint,8
RW_DRIVE_PWM_ENABLE3,uint,8
RW_DRIVE_PWM_ENABLE4,uint,8
RW_DRIVE_PWM_DIRECTION1,uint,8
RW_DRIVE_PWM_DIRECTION2,uint,8
RW_DRIVE_PWM_DIRECTION3,uint,8
RW_DRIVE_PWM_DIRECTION4,uint,8
RW_DRIVE_PWM_CMD_DIR1,uint,8
RW_DRIVE_PWM_CMD_DIR2,uint,8
RW_DRIVE_PWM_CMD_DIR3,uint,8
RW_DRIVE_PWM_CMD_DIR4,uint,8
RW_DRIVE_RW_TEST_MODE,uint,8
TRACKER_ATTITUDE_ST1,uint,32
TRACKER_ATTITUDE_ST2,uint,32
TRACKER_ATTITUDE_ST3,uint,32
TRACKER_ATTITUDE_ST4,uint,32
TRACKER_RATE_EST1,uint,16
TRACKER_RATE_EST2,uint,16
TRACKER_RATE_EST3,uint,16
TRACKER_RIGHT_ASC,uint,16
TRACKER_DECLINATION,uint,16
TRACKER_ROLL,uint,16
TRACKER_ATT_COVARIANCE1,uint,32
TRACKER_ATT_COVARIANCE2,uint,32
TRACKER_ATT_COVARIANCE3,uint,32
TRACKER_ATT_COVARIANCE4,uint,32
TRACKER_ATT_COVARIANCE5,uint,32
TRACKER_ATT_COVARIANCE6,uint,32
TRACKER_MAXIMUM_RESIDUAL,uint,8
TRACKER_MAXIMUM_RESIDUAL_INIT,uint,8
TRACKER_PEAK_NOISE_ALL_TRK_BLKS,uint,8
TRACKER_PEAK_BCKGND_ALL_TRK_BLKS,uint,8
TRACKER_MEDIAN_NOISE_ALL_TRK_BLKS,uint,8
TRACKER_MEDIAN_BCKGND_ALL_TRK_BLKS,uint,8
TRACKER_OPERATING_MODE,uint,8
TRACKER_STAR_ID_STEP,uint,8
TRACKER_ID_STATUS,uint,8
TRACKER_ID_STATUS_SAVE,uint,8
TRACKER_ATT_STATUS,uint,8
TRACKER_RATE_EST_STATUS,uint,8
TRACKER_RATE_AID_STATUS,uint,8
TRACKER_VEL_AID_STATUS,uint,8
TRACKER_ATT_TIME_TAG,uint,32
TRACKER_NUM_ID_PATTERNS_TRIED,uint,32
TRACKER_PIXEL_AMP_THRESHOLD,uint,8
TRACKER_AMPLITUDE_OFFSET,uint,8
TRACKER_CURRENT_TINT,uint,32
TRACKER_VIDEO_ADDRESS,uint,32
TRACKER_MAXIMUM_RESIDUAL_ID,uint,16
TRACKER_MAXIMUM_RESIDUAL_ID_INIT,uint,16
TRACKER_MAX_ROW_BCKGND_POST_COMP,uint,16
TRACKER_DET_TIMEOUT_COUNT,uint,16
TRACKER_NUM_PIX_GROUPS_FOR_ID,uint,8
TRACKER_ID_TOLERANCE,uint,8
TRACKER_NUM_OF_ATT_LOOPS,uint,8
TRACKER_NUM_ATTITUDE_STARS,uint,8
TRACKER_NUM_STARS_HIGH_RESIDUAL,uint,8
TRACKER_AUTO_BLACK_ENABLE,uint,8
TRACKER_BLACK_LEVEL,uint,8
TRACKER_NUM_STARS_ON_FOV,uint,8
TRACKER_NUM_TRACK_BLOCKS_ISSUED,uint,8
TRACKER_NUM_TRACK_STARS,uint,8
TRACKER_NUM_ID_STARS,uint,8
TRACKER_FSW_COUNTER,uint,8
TRACKER_AUTO_TRACK,uint,8
TRACKER_AUTO_INTEGRATION,uint,8
TRACKER_AUTO_GAIN,uint,8
TRACKER_TEST_MODE,uint,8
TRACKER_FPGA_DET_TIMEOUT,uint,8
TRACKER_STORE_SEQ_IMAGES,uint,8
TRACKER_TRACK_REF_AVAILABLE,uint,8
TRACKER_IMAGE_INDEX,uint,8
TRACKER_REF_INDEX,uint,8
TRACKER_NUM_BRIGHT_STARS,uint,8
TRACKER_IMAGE_FILTER_ENABLED,uint,8
ATT_CTRL_POSITION_ERROR1,uint,32
ATT_CTRL_POSITION_ERROR2,uint,32
ATT_CTRL_POSITION_ERROR3,uint,32
ATT_CTRL_RATE_ERROR1,uint,32
ATT_CTRL_RATE_ERROR2,uint,32
ATT_CTRL_RATE_ERROR3,uint,32
ATT_CTRL_INTEGRAL_ERROR1,uint,16
ATT_CTRL_INTEGRAL_ERROR2,uint,16
ATT_CTRL_INTEGRAL_ERROR3,uint,16
ATT_CTRL_EIGEN_ERROR,uint,32
ATT_CTRL_MAX_RATE1,uint,16
ATT_CTRL_MAX_RATE2,uint,16
ATT_CTRL_MAX_RATE3,uint,16
ATT_CTRL_MAX_ACCEL1,uint,16
ATT_CTRL_MAX_ACCEL2,uint,16
ATT_CTRL_MAX_ACCEL3,uint,16
ATT_CTRL_FEEDBACK_CTRL_TORQ1,uint,16
ATT_CTRL_FEEDBACK_CTRL_TORQ2,uint,16
ATT_CTRL_FEEDBACK_CTRL_TORQ3,uint,16
ATT_CTRL_CTRL_TORQUE1,uint,16
ATT_CTRL_CTRL_TORQUE2,uint,16
ATT_CTRL_CTRL_TORQUE3,uint,16
ATT_CTRL_TIME_INTO_SEARCH,uint,16
ATT_CTRL_WAIT_TIMER,uint,16
ATT_CTRL_SUN_POINT_ANGLE_ERROR,uint,16
ATT_CTRL_SUN_POINT_STATE,uint,8
ATT_CTRL_GAIN_INDEX,uint,8
ATT_CTRL_SUN_SOURCE_PREFERENCE,uint,8
ATT_CTRL_ALLOW_SUN_MODEL,uint,8
ATT_CTRL_SUN_SOURCE_USED,uint,8
ATT_CTRL_SPARE3,uint,1
ATT_CTRL_SPARE2,uint,1
ATT_CTRL_SUN_SOURCE_FAILOVER,uint,1
ATT_CTRL_SUN_AVOID_FLAG,uint,1
ATT_CTRL_SPARE1,uint,1
ATT_CTRL_ON_SUN_FLAG,uint,1
ATT_CTRL_MOMENTUM_TOO_HIGH,uint,1
ATT_CTRL_ATT_CTRL_ACTIVE,uint,1
MOMENTUM_TOTAL_MOMENTUM_MAG,uint,32
MOMENTUM_MOMENTUM_VECTOR_BODY1,uint,32
MOMENTUM_MOMENTUM_VECTOR_BODY2,uint,32
MOMENTUM_MOMENTUM_VECTOR_BODY3,uint,32
MOMENTUM_WHEEL_MOMENTUM_BODY1,uint,16
MOMENTUM_WHEEL_MOMENTUM_BODY2,uint,16
MOMENTUM_WHEEL_MOMENTUM_BODY3,uint,16
MOMENTUM_BUS_MOMENTUM_BODY1,uint,16
MOMENTUM_BUS_MOMENTUM_BODY2,uint,16
MOMENTUM_BUS_MOMENTUM_BODY3,uint,16
MOMENTUM_CMD_MOMENTUM_INERTIAL1,uint,16
MOMENTUM_CMD_MOMENTUM_INERTIAL2,uint,16
MOMENTUM_CMD_MOMENTUM_INERTIAL3,uint,16
MOMENTUM_DUTY_CYCLE1,uint,8
MOMENTUM_DUTY_CYCLE2,uint,8
MOMENTUM_DUTY_CYCLE3,uint,8
MOMENTUM_CYCLE_AVG_MAGNET_TORQUE1,uint,16
MOMENTUM_CYCLE_AVG_MAGNET_TORQUE2,uint,16
MOMENTUM_CYCLE_AVG_MAGNET_TORQUE3,uint,16
MOMENTUM_TORQUE_ROD_MODE1,uint,8
MOMENTUM_TORQUE_ROD_MODE2,uint,8
MOMENTUM_TORQUE_ROD_MODE3,uint,8
MOMENTUM_MAG_SOURCE_SETTING,uint,8
MOMENTUM_MAG_SOURCE_USED,uint,8
MOMENTUM_TORQUE_ROD_SPARE2,uint,1
MOMENTUM_TORQUE_ROD_DIRECTION3,uint,1
MOMENTUM_TORQUE_ROD_DIRECTION2,uint,1
MOMENTUM_TORQUE_ROD_DIRECTION1,uint,1
MOMENTUM_TORQUE_ROD_SPARE1,uint,1
MOMENTUM_TORQUE_ROD_ENABLE3,uint,1
MOMENTUM_TORQUE_ROD_ENABLE2,uint,1
MOMENTUM_TORQUE_ROD_ENABLE1,uint,1
MOMENTUM_SPARE2,uint,1
MOMENTUM_RATE_SOURCE_USED,uint,1
MOMENTUM_MAG_SOURCE_FAILOVER,uint,1
MOMENTUM_TR_FAULT,uint,1
MOMENTUM_SPARE1,uint,1
MOMENTUM_MOMENTUM_VECTOR_ENABLED,uint,1
MOMENTUM_MOMENTUM_VECTOR_VALID,uint,1
MOMENTUM_TR_DRIVER_POWER_STATE,uint,1
CSS_SUN_VECTOR_BODY1,uint,16
CSS_SUN_VECTOR_BODY2,uint,16
CSS_SUN_VECTOR_BODY3,uint,16
CSS_SUN_VECTOR_STATUS,uint,8
CSS_NUM_DIODES_USED1,uint,8
CSS_NUM_DIODES_USED2,uint,8
CSS_NUM_DIODES_USED3,uint,8
CSS_NUM_DIODES_USED4,uint,8
CSS_RAW_SUN_SENSOR_DATA1,uint,16
CSS_RAW_SUN_SENSOR_DATA2,uint,16
CSS_RAW_SUN_SENSOR_DATA3,uint,16
CSS_RAW_SUN_SENSOR_DATA4,uint,16
CSS_RAW_SUN_SENSOR_DATA5,uint,16
CSS_RAW_SUN_SENSOR_DATA6,uint,16
CSS_RAW_SUN_SENSOR_DATA7,uint,16
CSS_RAW_SUN_SENSOR_DATA8,uint,16
CSS_RAW_SUN_SENSOR_DATA9,uint,16
CSS_RAW_SUN_SENSOR_DATA10,uint,16
CSS_RAW_SUN_SENSOR_DATA11,uint,16
CSS_RAW_SUN_SENSOR_DATA12,uint,16
CSS_RAW_SUN_SENSOR_DATA13,uint,16
CSS_RAW_SUN_SENSOR_DATA14,uint,16
CSS_RAW_SUN_SENSOR_DATA15,uint,16
CSS_RAW_SUN_SENSOR_DATA16,uint,16
CSS_CSS_INVALID_COUNT,uint,16
CSS_SPARE,uint,1
CSS_SUN_SENSOR_USED,uint,3
CSS_CSS_TEST_MODE,uint,1
CSS_SUN_VECTOR_ENABLED,uint,1
CSS_MEAS_SUN_VALID,uint,1
CSS_CSS_POWER_STATE,uint,1
MAG_MAG_VECTOR_BODY1,uint,16
MAG_MAG_VECTOR_BODY2,uint,16
MAG_MAG_VECTOR_BODY3,uint,16
MAG_RAW_MAGNETOMETER_DATA1,uint,16
MAG_RAW_MAGNETOMETER_DATA2,uint,16
MAG_RAW_MAGNETOMETER_DATA3,uint,16
MAG_RAW_MAGNETOMETER_DATA4,uint,16
MAG_RAW_MAGNETOMETER_DATA5,uint,16
MAG_RAW_MAGNETOMETER_DATA6,uint,16
MAG_RAW_MAGNETOMETER_DATA7,uint,16
MAG_RAW_MAGNETOMETER_DATA8,uint,16
MAG_RAW_MAGNETOMETER_DATA9,uint,16
MAG_RAW_MAGNETOMETER_DATA10,uint,16
MAG_RAW_MAGNETOMETER_DATA11,uint,16
MAG_RAW_MAGNETOMETER_DATA12,uint,16
MAG_RAW_MAGNETOMETER_DATA13,uint,16
MAG_RAW_MAGNETOMETER_DATA14,uint,16
MAG_RAW_MAGNETOMETER_DATA15,uint,16
MAG_MAG_MAG_INVALID_COUNT,uint,16
MAG_MAG_SPARE,uint,1
MAG_MAG_SENSOR_USED,uint,3
MAG_MAG_TEST_MODE,uint,1
MAG_MAG_VECTOR_ENABLED,uint,1
MAG_MAG_VECTOR_VALID,uint,1
MAG_MAG_POWER_STATE,uint,1
IMU_IMU_AVG_VECTOR1,uint,32
IMU_IMU_AVG_VECTOR2,uint,32
IMU_IMU_AVG_VECTOR3,uint,32
IMU_IMU_AVG_VECTOR_FRAME,uint,8
IMU_AVG_TIME_TAG,uint,32
IMU_RAW_FIRST_PACKET_RATES1,uint,16
IMU_RAW_FIRST_PACKET_RATES2,uint,16
IMU_RAW_FIRST_PACKET_RATES3,uint,16
IMU_IMU_INVALID_COUNT,uint,16
IMU_IMU_REINIT_COUNT,uint,16
IMU_NEW_PACKET_COUNT,uint,8
IMU_IMU_SPARE3,uint,1
IMU_IMU_SPARE2,uint,1
IMU_IMU_SPARE1,uint,1
IMU_IMU_VALID_PACKETS,uint,1
IMU_IMU_TEST_MODE,uint,1
IMU_IMU_VECTOR_ENABLED,uint,1
IMU_IMU_VECTOR_VALID,uint,1
IMU_IMU_POWER_STATE,uint,1
CLOCK_SYNC_COUNTS_PER_SEC,uint,32
CLOCK_SYNC_GPS_PPS_TIME_USEC,uint,32
CLOCK_SYNC_HR_RUN_COUNT,uint,32
CLOCK_SYNC_HR_TIME_USEC,uint,32
CLOCK_SYNC_HR_CYCLE_NUM,uint,32
CLOCK_SYNC_VHR_CYCLE_NUM,uint,32
CLOCK_SYNC_CYCLES_SINCE_PPS,uint,32
CLOCK_SYNC_VHR_EXEC_TIME_MS,uint,8
CLOCK_SYNC_VHR_EXEC_TIME_US,uint,8
CLOCK_SYNC_HR_EXEC_TIME_MS1,uint,8
CLOCK_SYNC_HR_EXEC_TIME_MS2,uint,8
CLOCK_SYNC_HR_EXEC_TIME_MS3,uint,8
CLOCK_SYNC_HR_EXEC_TIME_MS4,uint,8
CLOCK_SYNC_HR_EXEC_TIME_MS5,uint,8
CLOCK_SYNC_CLOCK_SYNC_ENABLE,uint,8
CLOCK_SYNC_PPS_OUTPUT_SOURCE,uint,8
CLOCK_SYNC_CURRENT_PACKAGE_EXEC_TIME,uint,32
CLOCK_SYNC_PACKAGE_BEING_TIMED,uint,8
ANALOGS_VOLTAGE_2P5,uint,8
ANALOGS_VOLTAGE_1P8,uint,8
ANALOGS_VOLTAGE_1P0,uint,8
ANALOGS_DET_TEMP,uint,8
ANALOGS_EXT_TEMP,uint,16
ANALOGS_IMU_TEMP,uint,16
ANALOGS_MOTOR1_TEMP,uint,16
ANALOGS_MOTOR2_TEMP,uint,16
ANALOGS_MOTOR3_TEMP,uint,16
ANALOGS_MOTOR4_TEMP,uint,16
ANALOGS_DIGITAL_BUS_V,uint,16
ANALOGS_MOTOR_BUS_V,uint,16
ANALOGS_ROD_BUS_V,uint,16
TABLES_LENGTH32,uint,32
TABLES_OFFSET32,uint,32
TABLES_CHECKSUM,uint,16
TABLES_TABLE_UPLOAD_STATUS,uint,8
TABLES_WHICH_TABLE,uint,8
TABLES_IMAGE,uint,8
TABLES_FLASH_BURN_ARMED,uint,8
TRACKER2_ATTITUDE_ST1,uint,32
TRACKER2_ATTITUDE_ST2,uint,32
TRACKER2_ATTITUDE_ST3,uint,32
TRACKER2_ATTITUDE_ST4,uint,32
TRACKER2_RATE_EST1,uint,16
TRACKER2_RATE_EST2,uint,16
TRACKER2_RATE_EST3,uint,16
TRACKER2_RIGHT_ASC,uint,16
TRACKER2_DECLINATION,uint,16
TRACKER2_ROLL,uint,16
TRACKER2_ATT_COVARIANCE1,uint,32
TRACKER2_ATT_COVARIANCE2,uint,32
TRACKER2_ATT_COVARIANCE3,uint,32
TRACKER2_ATT_COVARIANCE4,uint,32
TRACKER2_ATT_COVARIANCE5,uint,32
TRACKER2_ATT_COVARIANCE6,uint,32
TRACKER2_MAXIMUM_RESIDUAL,uint,8
TRACKER2_MAXIMUM_RESIDUAL_INIT,uint,8
